11721	21599.9999998863	42165.4642479593	0.0000527759	0.0000888365	1.5706273491	1.5742833799	5.3661977234
11721	25199.9999998814	42165.8129313752	0.0000527845	0.0001005755	1.5706268216	1.5742839224	5.6287158626
11721	28799.9999999036	42166.1379983738	0.0000543735	0.0001104128	1.5706265920	1.5742840673	5.8912491548
11721	32399.9999999413	42166.3672692414	0.0000575861	0.0001169075	1.5706268195	1.5742840181	6.1537959550
11721	35999.9999999774	42166.4613724933	0.0000616296	0.0001191324	1.5706275601	1.5742840305	0.1331678314
11721	39599.9999999978	42166.4157665332	0.0000653222	0.0001170048	1.5706287480	1.5742843630	0.3957312913
11721	43200.0000000047	42166.2545898181	0.0000676190	0.0001112318	1.5706302006	1.5742852190	0.6582965157
11721	46800.0000000734	42166.0204960162	0.0000679702	0.0001029728	1.5706316512	1.5742866920	0.9208591447
11721	50400.0000001842	42165.7643579341	0.0000664139	0.0000934167	1.5706328087	1.5742887292	1.1834154317
11721	54000.0000002837	42165.5372314561	0.0000634435	0.0000834466	1.5706334352	1.5742911261	1.4459625700
11721	57600.0000003336	42165.3848895178	0.0000597570	0.0000734804	1.5706334225	1.5742935632	1.7084988676
11721	61200.0000003227	42165.3433900782	0.0000559800	0.0000634992	1.5706328465	1.5742956813	1.9710237709
11721	64800.0000002653	42165.4334301554	0.0000524366	0.0000532549	1.5706319769	1.5742971849	2.2335377423
11721	68400.0000001897	42165.6523884930	0.0000490460	0.0000426262	1.5706312267	1.5742979457	2.4960420057
11721	72000.0000001220	42165.9660987059	0.0000454417	0.0000320230	1.5706310424	1.5742980727	2.7585381932
11721	75600.0000000751	42166.3063319644	0.0000413474	0.0000226136	1.5706317571	1.5742979108	3.0210279581
11721	79200.0000000484	42166.5816371914	0.0000370467	0.0000161085	1.5706334556	1.5742979493	3.2835126631
11721	82800.0000000335	42166.7047071550	0.0000335734	0.0000140389	1.5706359148	1.5742986556	3.5459932635
11722	0.0000000213	42166.6282117152	0.0000323064	0.0000169064	1.5706386622	1.5743002991	3.8084704644
11722	3600.0000000073	42166.3702339157	0.0000341117	0.0000238486	1.5706411400	1.5743028469	4.0709451111
11722	7199.9999999997	42166.0117159813	0.0000386775	0.0000331588	1.5706428988	1.5743059852	4.3334186404
11722	10799.9999999923	42165.6646704820	0.0000446350	0.0000432760	1.5706437315	1.5743092463	4.5958933559
11722	14399.9999999721	42165.4285560468	0.0000504007	0.0000534630	1.5706436998	1.5743121693	4.8583723640
11722	17999.9999999412	42165.3573625636	0.0000550796	0.0000637304	1.5706430723	1.5743144246	5.1208591598
11722	21599.9999999103	42165.4498495785	0.0000588006	0.0000742285	1.5706422224	1.5743158725	5.3833570036
11722	25199.9999998931	42165.6610541447	0.0000623738	0.0000846723	1.5706415292	1.5743165643	5.6458682882
11722	28799.9999998981	42165.9246972676	0.0000666235	0.0000941941	1.5706413001	1.5743167089	5.9083940699
11722	32399.9999999232	42166.1754743939	0.0000718533	0.0001016343	1.5706417192	1.5743166202	6.1709338551
11722	35999.9999999575	42166.3642096806	0.0000776902	0.0001060069	1.5706428179	1.5743166554	0.1503003453
11722	39599.9999999867	42166.4638230861	0.0000832766	0.0001068516	1.5706444700	1.5743171468	0.4128609312
11722	43200.0000000000	42166.4678689897	0.0000876179	0.0001043336	1.5706464133	1.5743183356	0.6754262519
11722	46800.0000000197	42166.3853093803	0.0000898959	0.0000991181	1.5706482990	1.5743203159	0.9379918845
11722	50400.0000001190	42166.2352191636	0.0000896560	0.0000921359	1.5706497657	1.5743230024	1.2005534967
11722	54000.0000002607	42166.0437309758	0.0000868725	0.0000843357	1.5706505271	1.5743261340	1.4631072657
11722	57600.0000003876	42165.8433884403	0.0000819237	0.0000764685	1.5706504551	1.5743293203	1.7256502292
11722	61200.0000004515	42165.6729867306	0.0000754788	0.0000689192	1.5706496377	1.5743321285	1.9881805442
11722	64800.0000004316	42165.5747797409	0.0000682888	0.0000616395	1.5706483896	1.5743341970	2.2506976231
11722	68400.0000003420	42165.5863743048	0.0000609196	0.0000542665	1.5706472005	1.5743353527	2.5132021160
11722	72000.0000002225	42165.7271421641	0.0000535671	0.0000464734	1.5706466198	1.5743356946	2.7756957129
11722	75600.0000001161	42165.9832542586	0.0000461348	0.0000384365	1.5706470941	1.5743356084	3.0381807778
11722	79200.0000000467	42166.2997695641	0.0000386287	0.0000311139	1.5706488037	1.5743356827	3.3006598814
11722	82800.0000000132	42166.5891215996	0.0000316367	0.0000260173	1.5706515617	1.5743365316	3.5631353569
11723	0.0000000016	42166.7591391843	0.0000264451	0.0000244661	1.5706548382	1.5743385742	3.8256090366
11723	3599.9999999998	42166.7509740355	0.0000245172	0.0000267964	1.5706579242	1.5743418648	4.0880822737
11723	7199.9999999982	42166.5666159173	0.0000266149	0.0000321628	1.5706601784	1.5743460623	4.3505562325
11723	10799.9999999931	42166.2686053898	0.0000322658	0.0000391205	1.5706612411	1.5743505577	4.6130322863
11723	14399.9999999815	42165.9519227343	0.0000400384	0.0000464916	1.5706611228	1.5743546924	4.8755122994
11723	17999.9999999622	42165.7054896598	0.0000483848	0.0000538247	1.5706601506	1.5743579604	5.1379986339
11723	21599.9999999382	42165.5837994247	0.0000563867	0.0000612076	1.5706588278	1.5743601230	5.4004938664
11723	25199.9999999176	42165.5985118219	0.0000639440	0.0000687510	1.5706576786	1.5743612253	5.6630003257
11723	28799.9999999093	42165.7269234595	0.0000714451	0.0000762017	1.5706571254	1.5743615429	5.9255196114
11723	32399.9999999179	42165.9278068974	0.0000792695	0.0000829040	1.5706574133	1.5743614969	6.1880522258
11723	35999.9999999412	42166.1558984452	0.0000874344	0.0000880319	1.5706585782	1.5743615574	0.1674120778
11723	39599.9999999703	42166.3706485422	0.0000954983	0.0000908868	1.5706604530	1.5743621519	0.4299677132
11723	43199.9999999933	42166.5392299601	0.0001026595	0.0000911148	1.5706627052	1.5743635845	0.6925306339
11723	46799.9999976793	42166.6364601041	0.0001079480	0.0000888037	1.5706649042	1.5743659757	0.9550968126
11723	50400.0000000503	42166.6448760288	0.0001104504	0.0000844800	1.5706666096	1.5743692323	1.2176617604
11723	54000.0000001949	42166.5570958766	0.0001095464	0.0000790147	1.5706674692	1.5743730575	1.4802209598
11723	57600.0000003842	42166.3805388650	0.0001051200	0.0000734180	1.5706673104	1.5743770049	1.7427703326
11723	61200.0000005444	42166.1423948210	0.0000976578	0.0000685264	1.5706662018	1.5743805732	2.0053066984
11723	64800.0000006082	42165.8912366260	0.0000881329	0.0000646695	1.5706644678	1.5743833290	2.2678281693
11723	68400.0000005473	42165.6915503061	0.0000776527	0.0000615017	1.5706626410	1.5743850320	2.5303344066
11723	72000.0000003903	42165.6091984624	0.0000670152	0.0000581773	1.5706613484	1.5743857333	2.7928266625
11723	75600.0000002075	42165.6895251511	0.0000564533	0.0000538915	1.5706611471	1.5743858079	3.0553075583
11723	79200.0000000695	42165.9347914045	0.0000458156	0.0000485334	1.5706623437	1.5743858934	3.3177806039
11723	82800.0000000069	42166.2918573814	0.0000351597	0.0000430057	1.5706648563	1.5743867235	3.5802495500
11723	86399.9999999988	42166.6608484367	0.0000253477	0.0000388667	1.5706681872	1.5743888893	3.8427177427
11724	3599.9999999947	42166.9275187848	0.0000180834	0.0000374219	1.5706715499	1.5743926112	4.1051876853
11724	7199.9999999912	42167.0076482260	0.0000151779	0.0000389002	1.5706741264	1.5743976276	4.3676609529
11724	10799.9999999880	42166.8808180253	0.0000175155	0.0000423701	1.5706753524	1.5744032716	4.6301384614
11724	14399.9999999832	42166.5949131693	0.0000245269	0.0000464440	1.5706750978	1.5744087066	4.8926209286
11724	17999.9999999749	42166.2411503402	0.0000345620	0.0000501541	1.5706736691	1.5744132060	5.1551092850
11724	21599.9999999622	42165.9168853710	0.0000458034	0.0000533392	1.5706716613	1.5744163546	5.4176048504
11724	25199.9999999469	42165.6960239518	0.0000570343	0.0000564056	1.5706697482	1.5744181161	5.6801092243
11724	28799.9999999338	42165.6163799878	0.0000678618	0.0000598068	1.5706684994	1.5744187824	5.9426239660
11724	32399.9999999290	42165.6814844817	0.0000784601	0.0000636409	1.5706682628	1.5744188581	6.2051501913
11724	35999.9999999367	42165.8690937071	0.0000891246	0.0000675377	1.5706691175	1.5744189268	0.1845028939
11724	39599.9999999561	42166.1399206565	0.0000998836	0.0000707931	1.5706708846	1.5744195260	0.4470519082
11724	43199.9999999802	42166.4440689558	0.0001102806	0.0000726376	1.5706731802	1.5744210459	0.7096099437
11724	46799.9999999978	42166.7260112266	0.0001193562	0.0000725441	1.5706754999	1.5744236601	0.9721738474
11724	50400.0000000059	42166.9303462113	0.0001258320	0.0000704951	1.5706773223	1.5744272947	1.2347394931
11724	54000.0000001065	42167.0100224009	0.0001284723	0.0000671091	1.5706782193	1.5744316422	1.4973021361
11724	57600.0000003149	42166.9369299685	0.0001265276	0.0000635267	1.5706779539	1.5744362213	1.7598569106
11724	61200.0000005620	42166.7126412067	0.0001200804	0.0000610197	1.5706765477	1.5744404766	2.0223994253
11724	64800.0000007439	42166.3754640526	0.0001100908	0.0000604310	1.5706743002	1.5744439065	2.2849263833
11724	68400.0000007719	42165.9995109766	0.0000980453	0.0000617003	1.5706717473	1.5744461940	2.5474361201
11724	72000.0000006260	42165.6826034835	0.0000853212	0.0000637771	1.5706695558	1.5744473148	2.8099289381
11724	75600.0000003747	42165.5226996921	0.0000726028	0.0000650794	1.5706683655	1.5744475870	3.0724071301
11724	79200.0000001382	42165.5869646557	0.0000597474	0.0000643519	1.5706686071	1.5744476358	3.3348746333
11724	82800.0000000129	42165.8827458632	0.0000462955	0.0000614580	1.5706703409	1.5744482564	3.5973363411
11724	86399.9999999956	42166.3434221542	0.0000323817	0.0000575532	1.5706731823	1.5744501866	3.8597972085
11725	3599.9999999823	42166.8406952844	0.0000193998	0.0000544010	1.5706763671	1.5744538497	4.1222613812
11725	7199.9999999731	42167.2251257709	0.0000097857	0.0000532134	1.5706789734	1.5744591661	4.3847316097
11725	10799.9999999721	42167.3806445703	0.0000058875	0.0000538535	1.5706802346	1.5744655379	4.6472091308
11725	14399.9999999754	42167.2670612113	0.0000086756	0.0000550242	1.5706798099	1.5744720395	4.9096940244
11725	17999.9999999779	42166.9293775311	0.0000172462	0.0000552633	1.5706778852	1.5744777350	5.1721858554
11725	21599.9999999769	42166.4728829840	0.0000294270	0.0000539279	1.5706750680	1.5744819754	5.4346843125
11725	25199.9999999716	42166.0219093368	0.0000429416	0.0000514851	1.5706721527	1.5744845554	5.6971896016
11725	28799.9999999627	42165.6833523151	0.0000563320	0.0000490725	1.5706698710	1.5744857042	5.9597024985
11725	32399.9999999530	42165.5258389488	0.0000692146	0.0000477657	1.5706687132	1.5744859597	6.2222241021
11725	35999.9999999478	42165.5737972101	0.0000819438	0.0000480125	1.5706688472	1.5744859971	0.2015701009
11725	39599.9999999524	42165.8105026699	0.0000949996	0.0000494521	1.5706701228	1.5744864648	0.4641115254
11725	43199.9999999678	42166.1850906058	0.0001084101	0.0000511221	1.5706721349	1.5744878544	0.7266624861
11725	46799.9999999880	42166.6216207610	0.0001214270	0.0000519313	1.5706743251	1.5744904158	0.9892211268
11725	50400.0000000001	42167.0305132604	0.0001325700	0.0000512160	1.5706761011	1.5744941218	1.2517842447
11725	54000.0000000302	42167.3230123659	0.0001400418	0.0000491534	1.5706769582	1.5744986826	1.5143474601
11725	57600.0000001974	42167.4281356221	0.0001423768	0.0000468282	1.5706765850	1.5745036089	1.7769056366
11725	61200.0000004813	42167.3097223547	0.0001390546	0.0000458524	1.5706749363	1.5745083146	2.0394535191
11725	64800.0000007773	42166.9796308086	0.0001307714	0.0000476397	1.5706722570	1.5745122459	2.3019865084
11725	68400.0000009447	42166.5025361684	0.0001191769	0.0000526439	1.5706690478	1.5745150144	2.5645014477
11725	72000.0000008868	42165.9885226805	0.0001061360	0.0000599600	1.5706659703	1.5745165086	2.8269972608
11725	75600.0000006214	42165.5718536241	0.0000928626	0.0000675803	1.5706637026	1.5745169568	3.0894752883
11725	79200.0000002840	42165.3778475620	0.0000794237	0.0000732797	1.5706627660	1.5745169151	3.3519391971
11725	82800.0000000480	42165.4843673370	0.0000649961	0.0000757259	1.5706633603	1.5745171647	3.6143944238
11725	86399.9999999959	42165.8892033404	0.0000488514	0.0000751721	1.5706652579	1.5745185190	3.8768472211
11726	3599.9999999699	42166.4975633493	0.0000315216	0.0000732207	1.5706678101	1.5745215756	4.1393035011
11726	7199.9999999452	42167.1413583082	0.0000153042	0.0000716886	1.5706701022	1.5745264855	4.4017677724
11726	10799.9999999399	42167.6307075694	0.0000035457	0.0000712873	1.5706712377	1.5745328442	4.6642424786
11726	14399.9999999520	42167.8203435743	-0.0000009955	0.0000710982	1.5706706551	1.5745397844	4.9267279498
11726	17999.9999999690	42167.6608978730	0.0000023849	0.0000692823	1.5706683326	1.5745462591	5.1892229549
11726	21599.9999999811	42167.2106632794	0.0000120900	0.0000644739	1.5706647807	1.5745513950	5.4517256148
11726	25199.9999999860	42166.6061929911	0.0000252820	0.0000567876	1.5706608349	1.5745547549	5.7142343146
11726	28799.9999999850	42166.0117042296	0.0000394053	0.0000477874	1.5706573633	1.5745564136	5.9767483047
11726	32399.9999999791	42165.5716844038	0.0000531933	0.0000396030	1.5706550184	1.5745568614	6.2392678499
11726	35999.9999999702	42165.3805435106	0.0000667459	0.0000338554	1.5706540996	1.5745568125	0.2186086536
11726	39599.9999999632	42165.4706118510	0.0000808714	0.0000309813	1.5706545331	1.5745570017	0.4811425367
11726	43199.9999999646	42165.8136616962	0.0000961712	0.0000302001	1.5706559366	1.5745580192	0.7436849383
11726	46799.9999999770	42166.3311125696	0.0001123267	0.0000300471	1.5706577326	1.5745602038	1.0062355443
11726	50399.9999999939	42166.9101953939	0.0001278873	0.0000292002	1.5706592831	1.5745635970	1.2687925717
11726	54000.0000000000	42167.4246843153	0.0001406395	0.0000272326	1.5706600217	1.5745679554	1.5313526506
11726	57600.0000000777	42167.7585855002	0.0001484033	0.0000249503	1.5706595669	1.5745728135	1.7939110478
11726	61200.0000003205	42167.8299571888	0.0001499108	0.0000241262	1.5706577989	1.5745775865	2.0564622257
11726	64800.0000006708	42167.6107591795	0.0001453502	0.0000266996	1.5706548884	1.5745816970	2.3190006664
11726	68400.0000009785	42167.1380823435	0.0001362779	0.0000337769	1.5706512686	1.5745847060	2.5815218259
11726	72000.0000010770	42166.5127090738	0.0001248794	0.0000449152	1.5706475526	1.5745864231	2.8440230401
11726	75600.0000008930	42165.8827488567	0.0001129044	0.0000580959	1.5706444039	1.5745869746	3.1065041854
11726	79200.0000005136	42165.4129156686	0.0001008242	0.0000704896	1.5706423815	1.5745868079	3.3689679205
11726	82800.0000001495	42165.2436285702	0.0000877296	0.0000797030	1.5706417852	1.5745866195	3.6314194007
11727	0.0000000000	42165.4482453545	0.0000721530	0.0000848712	1.5706425417	1.5745872046	3.8938654616
11727	3599.9999999697	42166.0007583844	0.0000534666	0.0000869303	1.5706441709	1.5745892461	4.1563133964
11727	7199.9999999226	42166.7683977384	0.0000330366	0.0000877928	1.5706458735	1.5745930892	4.4187695839
11727	10799.9999998975	42167.5402327386	0.0000142594	0.0000888394	1.5706467469	1.5745985787	4.6812383150
11727	14399.9999999093	42168.0904879502	0.0000011926	0.0000897315	1.5706460819	1.5746050490	4.9437211624
11727	17999.9999999427	42168.2560587839	-0.0000034895	0.0000884908	1.5706436284	1.5746115098	5.2062171030
11727	21599.9999999735	42167.9940462157	0.0000001624	0.0000828953	1.5706396972	1.5746169748	5.4687233453
11727	25199.9999999904	42167.3918795743	0.0000096788	0.0000721683	1.5706350415	1.5746207908	5.7312365486
11727	28799.9999999959	42166.6287533543	0.0000218151	0.0000577113	1.5706305794	1.5746228174	5.9937539902
11727	32399.9999999958	42165.9120633883	0.0000343091	0.0000424440	1.5706270953	1.5746234049	6.2562743066
11727	35999.9999999915	42165.4179370669	0.0000466808	0.0000293351	1.5706250374	1.5746232217	0.2356123360
11727	39599.9999999831	42165.2530855571	0.0000598348	0.0000200831	1.5706244517	1.5746230297	0.4981399574
11727	43199.9999999987	42165.2114409965	0.0000712495	0.0000106111	1.5706250304	1.5746234857	0.7606734663
11727	46799.9999997883	42164.5273415614	0.0000681385	-0.0000112106	1.5706262278	1.5746250085	1.0232108472
11727	50399.9999999717	42165.1924734608	0.0000866304	-0.0000139268	1.5706274039	1.5746277179	1.2857551620
11727	53999.9999999873	42165.8869925789	0.0001038606	-0.0000172849	1.5706279653	1.5746314398	1.5483067106
11727	57599.9999999999	42166.4552172874	0.0001170489	-0.0000209694	1.5706274825	1.5746357649	1.8108628640
11727	61200.0000000280	42166.7678885393	0.0001241268	-0.0000232843	1.5706257704	1.5746401476	2.0734193316
11727	64800.0000001963	42166.7490371108	0.0001245767	-0.0000219190	1.5706229196	1.5746440263	2.3359708474
11727	68400.0000004638	42166.3940554554	0.0001195921	-0.0000151008	1.5706192754	1.5746469469	2.5985121376
11727	72000.0000006885	42165.7748546221	0.0001114448	-0.0000025952	1.5706153661	1.5746486670	2.8610389887
11727	75600.0000007252	42165.0296412952	0.0001023298	0.0000139527	1.5706117916	1.5746492218	3.1235491927
11727	79200.0000005361	42164.3372666282	0.0000932472	0.0000315575	1.5706090884	1.5746489368	3.3860431593
11727	82800.0000002366	42163.8789548428	0.0000835210	0.0000471143	1.5706075966	1.5746483772	3.6485240254
11728	0.0000000247	42163.7933009906	0.0000712981	0.0000587234	1.5706073548	1.5746482356	3.9109971903
11728	3599.9999999054	42163.5771512106	0.0000645223	0.0000754211	1.5706080530	1.5746491683	4.1734679501
11728	7199.9999999377	42164.2836789317	0.0000439247	0.0000807372	1.5706090725	1.5746516091	4.4359443074
11728	10799.9999998961	42165.1836782110	0.0000216040	0.0000854210	1.5706096285	1.5746556069	4.6984321042
11728	14399.9999998951	42166.0301831921	0.0000018404	0.0000897896	1.5706090002	1.5746607568	4.9609342193
11728	17999.9999999313	42166.5755847101	-0.0000112179	0.0000920788	1.5706067830	1.5746662801	5.2234504410
11728	21599.9999999738	42166.6567925317	-0.0000156605	0.0000893643	1.5706030567	1.5746712605	5.4859778707
11728	25199.9999999967	42166.2542241691	-0.0000126228	0.0000795677	1.5705983741	1.5746749535	5.7485120725
11728	28800.0000000001	42165.4953932337	-0.0000052160	0.0000630982	1.5705935632	1.5746770286	6.0110485740
11728	32400.0000000103	42164.6038074440	0.0000035732	0.0000429226	1.5705894389	1.5746776397	6.2735842014
11728	36000.0000000066	42163.8218363637	0.0000125026	0.0000230941	1.5705865572	1.5746773164	0.2529325256
11728	39599.9999999995	42163.3415420859	0.0000222844	0.0000068213	1.5705850952	1.5746767566	0.5154651098
11728	43199.9999999922	42163.2632190755	0.0000345376	-0.0000047607	1.5705848636	1.5746766159	0.7779990463
11728	46799.9999999798	42163.5843203888	0.0000503189	-0.0000125978	1.5705854069	1.5746773533	1.0405371847
11728	50399.9999999735	42164.2121440963	0.0000690972	-0.0000187083	1.5705861438	1.5746791540	1.3030817434
11728	53999.9999999812	42164.9918049343	0.0000886445	-0.0000247912	1.5705865073	1.5746819224	1.5656334174
11728	57599.9999999989	42165.7421857425	0.0001058226	-0.0000311487	1.5705866456	1.5746830024	1.8281908750
11728	61200.0000000019	42166.2936760245	0.0001178403	-0.0000364022	1.5705948000	1.5746630708	2.0907507488
11728	64800.0000001058	42166.5222314670	0.0001233758	-0.0000381046	1.5706077191	1.5746461160	2.3533081108
11728	68400.0000004107	42166.3744404130	0.0001230285	-0.0000339357	1.5706052487	1.5746478526	2.6158573737
11728	72000.0000006620	42165.8795045020	0.0001188871	-0.0000229142	1.5706016732	1.5746493488	2.8783934113
11728	75600.0000008315	42165.1456019573	0.0001134029	-0.0000060400	1.5705982596	1.5746498135	3.1409126701
11728	79200.0000007493	42164.3404746438	0.0001081074	0.0000139639	1.5705954694	1.5746494632	3.4034140539
11728	82800.0000004514	42163.6584541160	0.0001028056	0.0000337206	1.5705936205	1.5746487179	3.6658993657
11729	0.0000001286	42163.2784743204	0.0000956974	0.0000505906	1.5705928020	1.5746481173	3.9283731810
11729	3599.9999999990	42163.3197072718	0.0000844534	0.0000636910	1.5705928342	1.5746482005	4.1908421263
11729	7199.9999999604	42163.8036242054	0.0000677867	0.0000739659	1.5705932873	1.5746493693	4.4533136645
11729	10799.9999999015	42164.6335796641	0.0000467047	0.0000831610	1.5705935705	1.5746517640	4.7157946110
11729	14399.9999995260	42165.6041409657	0.0000246288	0.0000921827	1.5705938838	1.5746520531	4.9782897090
11729	17999.9999998913	42166.4482103239	0.0000060679	0.0000998498	1.5706020414	1.5746325664	5.2408006457
11729	21599.9999999436	42166.9173784470	-0.0000055775	0.0001030499	1.5706146772	1.5746162634	5.5033258171
11729	25199.9999999861	42166.8688438144	-0.0000096983	0.0000984764	1.5706109646	1.5746190397	5.7658610128
11729	28800.0000000003	42166.3196928539	-0.0000084288	0.0000848863	1.5706067290	1.5746207729	6.0284008174
11729	32400.0000000223	42165.4395813441	-0.0000048728	0.0000642261	1.5706028419	1.5746212731	0.0077549534
11729	36000.0000000499	42164.4864178578	-0.0000009528	0.0000407817	1.5705998534	1.5746208766	0.2702908724
11729	39600.0000000300	42163.7188641903	0.0000035983	0.0000190162	1.5705980220	1.5746201242	0.5328225598
11729	43200.0000000011	42163.3231308789	0.0000106120	0.0000015792	1.5705972848	1.5746195761	0.7953515848
11729	46799.9999999945	42163.3743003808	0.0000218934	-0.0000114087	1.5705973223	1.5746196611	1.0578809551
11729	50399.9999999825	42163.8331350663	0.0000377630	-0.0000216488	1.5705976752	1.5746205894	1.3204139390
11729	53999.9999999773	42164.5690869717	0.0000565271	-0.0000311577	1.5705978689	1.5746223336	1.5829528965
11729	57599.9999999623	42165.3982869347	0.0000750500	-0.0000408370	1.5705985432	1.5746207218	1.8454984077
11729	61199.9999999985	42166.1267143463	0.0000900465	-0.0000498034	1.5706074721	1.5745999312	2.1080488838
11729	64800.0000000002	42166.5910016918	0.0000994287	-0.0000557325	1.5706209210	1.5745827780	2.3706007170
11729	68400.0000001389	42166.6903937632	0.0001030614	-0.0000559736	1.5706184304	1.5745846317	2.6331489505
11729	72000.0000003854	42166.4055489885	0.0001025976	-0.0000488724	1.5706156412	1.5745857410	2.8956882991
11729	75600.0000006214	42165.8015806033	0.0001004947	-0.0000346599	1.5706129266	1.5745860612	3.1582142922
11729	79200.0000006923	42165.0151803013	0.0000986914	-0.0000154877	1.5706106366	1.5745857309	3.4207243273
11729	82800.0000005361	42164.2279529434	0.0000975787	0.0000054095	1.5706090162	1.5745850404	3.6832183892
11730	0.0000002476	42163.6299846926	0.0000957726	0.0000250325	1.5706081461	1.5745843667	3.9456992726
11730	3600.0000000276	42163.3789471703	0.0000908367	0.0000417890	1.5706079187	1.5745840866	4.2081722304
11730	7199.9999999862	42163.5609962695	0.0000806640	0.0000559197	1.5706080564	1.5745844857	4.4706440784
11730	10799.9999999334	42164.1609443419	0.0000648728	0.0000688953	1.5706081724	1.5745856812	4.7331219014
11730	14399.9999993560	42165.0510187563	0.0000454646	0.0000820004	1.5706091187	1.5745828347	4.9956116063
11730	17999.9999998725	42166.0082499512	0.0000262367	0.0000948411	1.5706183252	1.5745618808	5.2581166509
11730	21599.9999998848	42166.7675606573	0.0000110465	0.0001047794	1.5706313743	1.5745453533	5.5206372808
11730	25199.9999999669	42167.1027155043	0.0000018605	0.0001079430	1.5706288456	1.5745472004	5.7831705877
11730	28799.9999999980	42166.9084401975	-0.0000021099	0.0001014523	1.5706259931	1.5745483073	6.0457114263
11730	32400.0000000105	42166.2438830418	-0.0000034592	0.0000854048	1.5706232658	1.5745486073	0.0250686400
11730	36000.0000000771	42165.3121569151	-0.0000044795	0.0000631227	1.5706210588	1.5745482724	0.2876079638
11730	39600.0000001013	42164.3855881761	-0.0000054899	0.0000394440	1.5706195963	1.5745476374	0.5501414189
11730	43200.0000000544	42163.7144229880	-0.0000047666	0.0000183056	1.5706188863	1.5745470812	0.8126689805
11730	46800.0000000045	42163.4570753138	0.0000000691	0.0000012022	1.5706187476	1.5745469145	1.0751928654
11730	50399.9999999958	42163.6500901307	0.0000103031	-0.0000127388	1.5706188835	1.5745473069	1.3377165179
11730	53999.9999999854	42164.2157386343	0.0000251239	-0.0000254282	1.5706189703	1.5745482626	1.6002433520
11730	57599.9999999141	42164.9951002204	0.0000418323	-0.0000381786	1.5706202283	1.5745440934	1.8627756140
11730	61199.9999999907	42165.7929624388	0.0000570170	-0.0000506578	1.5706299581	1.5745224811	2.1253136354
11730	64799.9999999999	42166.4237042754	0.0000680242	-0.0000608837	1.5706432223	1.5745058421	2.3878556122
11730	68400.0000000200	42166.7494575651	0.0000739815	-0.0000661381	1.5706416390	1.5745069786	2.6503979493
11730	72000.0000001463	42166.7054473716	0.0000759349	-0.0000642824	1.5706398830	1.5745076424	2.9129360481
11730	75600.0000003396	42166.3095138553	0.0000760947	-0.0000548069	1.5706382017	1.5745078120	3.1754653401
11730	79200.0000004808	42165.6556884020	0.0000765929	-0.0000391301	1.5706368175	1.5745075886	3.4379823628
11730	82800.0000004660	42164.8939784946	0.0000783528	-0.0000200299	1.5706358720	1.5745071672	3.7004856336
11731	0.0000002946	42164.2002997928	0.0000805992	-0.0000004966	1.5706353925	1.5745067837	3.9629761376
11731	3600.0000000859	42163.7413565954	0.0000812308	0.0000174475	1.5706352872	1.5745066526	4.2254573178
11731	7199.9999999990	42163.6393904933	0.0000778947	0.0000334003	1.5706353732	1.5745069107	4.4879345482
11731	10799.9999999684	42163.9416828854	0.0000692803	0.0000483633	1.5706354278	1.5745075817	4.7504141640
11731	14399.9999994278	42164.6003853254	0.0000560116	0.0000636976	1.5706369854	1.5745022264	5.0129022168
11731	17999.9999998871	42165.4697548502	0.0000406269	0.0000797174	1.5706470967	1.5744802717	5.2754032001
11731	21599.9999997009	42166.3296790939	0.0000264870	0.0000947060	1.5706602444	1.5744639215	5.5379190193
11731	25199.9999999455	42166.9394011048	0.0000160843	0.0001051229	1.5706591287	1.5744647094	5.8004485413
11731	28799.9999999884	42167.1138095405	0.0000097392	0.0001072172	1.5706579534	1.5744651442	6.0629878986
11731	32400.0000036832	42166.7940187293	0.0000056846	0.0000992155	1.5706569113	1.5744652424	0.0423462409
11731	36000.0000000567	42166.0762522360	0.0000016239	0.0000825867	1.5706561471	1.5744651149	0.3048885130
11731	39600.0000001394	42165.1791741535	-0.0000033577	0.0000613588	1.5706557202	1.5744649235	0.5674251420
11731	43200.0000001397	42164.3646057958	-0.0000079987	0.0000399495	1.5706555993	1.5744648308	0.8299542607
11731	46800.0000000673	42163.8505885885	-0.0000097179	0.0000210600	1.5706556800	1.5744649575	1.0924765831
11731	50400.0000000066	42163.7521054352	-0.0000063755	0.0000049455	1.5706558185	1.5744653567	1.3549948049
11731	53999.9999999969	42164.0634487931	0.0000023064	-0.0000097639	1.5706558691	1.5744660051	1.6175125069
11731	57599.9999999232	42164.6766842787	0.0000144792	-0.0000244801	1.5706577052	1.5744596716	1.8800329400
11731	61199.9999999879	42165.4216138858	0.0000270564	-0.0000393424	1.5706681448	1.5744375218	2.1425580328
11731	64799.9999999913	42166.1130046847	0.0000371609	-0.0000528436	1.5706811029	1.5744215590	2.4050878338
11731	68400.0000000002	42166.5931238337	0.0000433353	-0.0000624488	1.5706803591	1.5744220759	2.6676205014
11731	72000.0000000246	42166.7627758922	0.0000459716	-0.0000657865	1.5706796239	1.5744223419	2.9301527758
11731	75600.0000001214	42166.5968429644	0.0000468402	-0.0000617555	1.5706790356	1.5744223940	3.1926807867
11731	79200.0000002390	42166.1440034404	0.0000480273	-0.0000510245	1.5706786932	1.5744223366	3.4552010153
11731	82800.0000002931	42165.5127464649	0.0000508225	-0.0000357301	1.5706786256	1.5744223112	3.7177111815
